1.0,0.001,0.20157780195865072
1.0,0.002,0.20157780195865072
1.0,0.003,0.249727965179543
0.999998,0.004,0.29461371055495106
0.999992,0.005,0.3291621327529924
0.999977,0.006,0.36180631120783463
0.999905,0.007,0.40369967355821545
0.999813,0.008,0.42165397170837865
0.999643,0.009000000000000001,0.44477693144722524
0.999366,0.01,0.46517954298150166
0.998717,0.011,0.4877584330794342
0.997818,0.012,0.5048966267682263
0.996063,0.013000000000000001,0.5255712731229597
0.99282,0.014,0.5418933623503809
0.988633,0.015,0.5579434167573449
0.986498,0.016,0.5633841131664853
0.982856,0.017,0.5701849836779108
0.970731,0.018000000000000002,0.588139281828074
0.958178,0.019,0.5973884657236126
0.942966,0.02,0.6079978237214363
0.926807,0.021,0.6147986942328618
0.899634,0.022,0.6248639825897715
0.883605,0.023,0.6308487486398259
0.85553,0.024,0.6362894450489662
0.822518,0.025,0.6449945593035908
0.803946,0.026000000000000002,0.6507072905331882
0.758867,0.027,0.6594124047878128
0.703427,0.028,0.6673014145810664
0.686297,0.029,0.6694776931447225
0.649314,0.03,0.6751904243743199
0.623352,0.031,0.6789989118607181
0.593242,0.032,0.6822633297062024
0.550073,0.033,0.6857997823721437
0.507447,0.034,0.690424374319913
0.483126,0.035,0.691512513601741
0.44036,0.036000000000000004,0.6953210010881393
0.420403,0.037,0.6969532100108814
0.374945,0.038,0.7007616974972797
0.331849,0.039,0.705930359085963
0.298599,0.04,0.7108269858541894
0.274952,0.041,0.7127312295973884
0.255419,0.042,0.7149075081610446
0.235442,0.043000000000000003,0.7170837867247007
0.215644,0.044,0.721164309031556
0.190367,0.045,0.7244287268770403
0.170801,0.046,0.7274211099020674
0.158378,0.047,0.7295973884657236
0.148084,0.048,0.7325897714907508
0.13618,0.049,0.734221980413493
0.121174,0.05,0.7380304678998912
0.109309,0.051000000000000004,0.7412948857453754
0.103431,0.052000000000000005,0.7426550598476604
0.0986279,0.053,0.7434711643090316
0.0887272,0.054,0.7467355821545157
0.0824462,0.055,0.7486398258977149
0.0782323,0.056,0.751088139281828
0.0738102,0.057,0.7524483133841132
0.0694885,0.058,0.7529923830250272
0.0639134,0.059000000000000004,0.7543525571273123
0.0585632,0.06,0.7568008705114254
0.0557602,0.061,0.7578890097932536
0.0542538,0.062,0.7581610446137106
0.0507659,0.063,0.7597932535364527
0.0469046,0.064,0.7616974972796517
0.0442612,0.065,0.7636017410228509
0.0409871,0.066,0.765233949945593
0.0391462,0.067,0.7663220892274211
0.0373232,0.068,0.7676822633297062
0.0348789,0.069,0.7687704026115343
0.0320382,0.07,0.7704026115342764
0.0304143,0.07100000000000001,0.7714907508161044
0.028576,0.07200000000000001,0.7728509249183896
0.0269335,0.073,0.7742110990206746
0.0252317,0.074,0.7747551686615887
0.0233699,0.075,0.7750272034820457
0.0222346,0.076,0.7763873775843307
0.0208737,0.077,0.7772034820457019
0.0199648,0.078,0.7777475516866159
0.0192806,0.079,0.7782916213275299
0.0192806,0.08,0.7782916213275299
0.0184302,0.081,0.779651795429815
0.0172624,0.082,0.779651795429815
0.0158654,0.083,0.7821001088139282
0.0148045,0.084,0.7831882480957563
0.0140849,0.085,0.7853645266594124
0.0130488,0.08600000000000001,0.7867247007616975
0.0125863,0.08700000000000001,0.7867247007616975
0.0120798,0.088,0.7872687704026116
0.0116425,0.089,0.7880848748639826
0.0115467,0.09,0.7880848748639826
0.0111541,0.091,0.7880848748639826
0.0106443,0.092,0.7883569096844396
0.0100949,0.093,0.7894450489662677
0.00953171,0.094,0.7899891186071817
0.00904845,0.095,0.7910772578890098
0.00853177,0.096,0.7918933623503809
0.00818297,0.097,0.7921653971708379
0.00796519,0.098,0.7927094668117519
0.00769802,0.099,0.7927094668117519
0.00744377,0.1,0.7927094668117519
0.00709791,0.101,0.7927094668117519
0.00676316,0.10200000000000001,0.7929815016322089
0.00644495,0.10300000000000001,0.7932535364526659
0.00592583,0.10400000000000001,0.794069640914037
0.00576631,0.105,0.794885745375408
0.00549383,0.106,0.7957018498367792
0.00520897,0.107,0.7967899891186072
0.00503569,0.108,0.7973340587595212
0.00484806,0.109,0.7984221980413493
0.00470656,0.11,0.7984221980413493
0.0045792,0.111,0.7986942328618063
0.00441802,0.112,0.7986942328618063
0.00425046,0.113,0.7995103373231773
0.0041878,0.114,0.7995103373231773
0.00404705,0.115,0.7997823721436343
0.00396865,0.116,0.8003264417845484
0.00386634,0.117,0.8008705114254625
0.00367883,0.11800000000000001,0.8019586507072906
0.00355854,0.11900000000000001,0.8022306855277476
0.00345013,0.12,0.8030467899891186
0.00335896,0.121,0.8033188248095756
0.00325873,0.122,0.8035908596300326
0.00313196,0.123,0.8038628944504896
0.00303969,0.124,0.8041349292709467
0.002968,0.125,0.8041349292709467
0.00281972,0.126,0.8054951033732318
0.00274682,0.127,0.8054951033732318
0.00269694,0.128,0.8057671381936888
0.00257784,0.129,0.8057671381936888
0.00250611,0.13,0.8068552774755169
0.00238491,0.131,0.8076713819368879
0.0023518,0.132,0.8076713819368879
0.00226758,0.133,0.8079434167573449
0.00219629,0.134,0.808487486398259
0.00213918,0.135,0.808487486398259
0.0020829,0.136,0.809575625680087
0.00202819,0.137,0.809575625680087
0.00195903,0.138,0.8103917301414582
0.00191674,0.139,0.8109357997823722
0.00183783,0.14,0.8122959738846572
0.0017365,0.14100000000000001,0.8128400435255713
0.00169372,0.14200000000000002,0.8131120783460283
0.00163764,0.14300000000000002,0.8133841131664853
0.00156145,0.14400000000000002,0.8136561479869423
0.0015289,0.145,0.8147442872687704
0.00148772,0.146,0.8150163220892275
0.00142138,0.147,0.8155603917301415
0.00137629,0.148,0.8155603917301415
