[ 0.42856839],0.15,0.6253345227475469
[ 0.42657927],0.151,0.6262265834076717
[ 0.42522281],0.152,0.6280107047279215
[ 0.42396981],0.153,0.6280107047279215
[ 0.42175126],0.154,0.6306868867082962
[ 0.41966519],0.155,0.6306868867082962
[ 0.41787621],0.156,0.631578947368421
[ 0.41748023],0.157,0.631578947368421
[ 0.41330081],0.158,0.6360392506690455
[ 0.41021264],0.159,0.6369313113291704
[ 0.40907317],0.16,0.6369313113291704
[ 0.4073517],0.161,0.6387154326494202
[ 0.40567347],0.162,0.639607493309545
[ 0.40339085],0.163,0.639607493309545
[ 0.40152544],0.164,0.6413916146297948
[ 0.39838642],0.165,0.6431757359500446
[ 0.39641598],0.166,0.6449598572702944
[ 0.39432052],0.167,0.6458519179304193
[ 0.39160493],0.168,0.648528099910794
[ 0.38898715],0.169,0.6503122212310437
[ 0.38710406],0.17,0.6512042818911686
[ 0.38474995],0.171,0.6538804638715433
[ 0.38252658],0.17200000000000001,0.655664585191793
[ 0.37912032],0.17300000000000001,0.656556645851918
[ 0.37581733],0.17400000000000002,0.6574487065120428
[ 0.37358651],0.17500000000000002,0.6601248884924175
[ 0.37179443],0.176,0.6628010704727921
[ 0.37050906],0.177,0.6628010704727921
[ 0.36793959],0.178,0.6628010704727921
[ 0.36520129],0.179,0.6663693131132917
[ 0.36396879],0.18,0.6681534344335415
[ 0.36221501],0.181,0.6690454950936664
[ 0.36036566],0.182,0.6690454950936664
[ 0.35877839],0.183,0.6717216770740411
[ 0.35731769],0.184,0.6717216770740411
[ 0.35605493],0.185,0.6726137377341659
[ 0.35459566],0.186,0.6735057983942908
[ 0.35292748],0.187,0.6735057983942908
[ 0.35092694],0.188,0.6752899197145406
[ 0.34896615],0.189,0.6770740410347904
[ 0.34703481],0.19,0.6770740410347904
[ 0.3459146],0.191,0.6779661016949152
[ 0.34410039],0.192,0.6779661016949152
[ 0.34214729],0.193,0.6797502230151651
[ 0.34001666],0.194,0.6797502230151651
[ 0.33827862],0.195,0.6806422836752899
[ 0.33695766],0.196,0.6806422836752899
[ 0.33576056],0.197,0.6815343443354148
[ 0.33449548],0.198,0.6842105263157895
[ 0.33202913],0.199,0.6859946476360392
[ 0.33032703],0.2,0.6859946476360392
[ 0.32822189],0.201,0.6868867082961642
[ 0.32570541],0.202,0.6886708296164139
[ 0.32341579],0.203,0.6913470115967886
[ 0.32097727],0.20400000000000001,0.6922390722569135
[ 0.31968817],0.20500000000000002,0.6931311329170383
[ 0.31825987],0.20600000000000002,0.6940231935771632
[ 0.31701106],0.20700000000000002,0.6949152542372882
[ 0.3155022],0.20800000000000002,0.695807314897413
[ 0.31423539],0.209,0.695807314897413
[ 0.31309932],0.21,0.695807314897413
[ 0.31207049],0.211,0.695807314897413
[ 0.31107426],0.212,0.6966993755575379
[ 0.30890855],0.213,0.6975914362176628
[ 0.30656084],0.214,0.7011596788581623
[ 0.30565676],0.215,0.7020517395182873
[ 0.30384266],0.216,0.7029438001784122
[ 0.30200154],0.217,0.703835860838537
[ 0.30115238],0.218,0.703835860838537
[ 0.29910582],0.219,0.7047279214986619
[ 0.29761115],0.22,0.7047279214986619
[ 0.29604673],0.221,0.7056199821587869
[ 0.29446054],0.222,0.7065120428189117
[ 0.29322144],0.223,0.7065120428189117
[ 0.29163885],0.224,0.7074041034790366
[ 0.28949907],0.225,0.7127564674397859
[ 0.28811324],0.226,0.7127564674397859
[ 0.28617606],0.227,0.7145405887600357
[ 0.28365922],0.228,0.7172167707404103
[ 0.28239161],0.229,0.7181088314005353
[ 0.28049487],0.23,0.7181088314005353
[ 0.27900562],0.231,0.719892952720785
[ 0.2775085],0.232,0.72078501338091
[ 0.27528998],0.233,0.72078501338091
[ 0.27396357],0.234,0.72078501338091
[ 0.27288693],0.23500000000000001,0.7225691347011597
[ 0.27139723],0.23600000000000002,0.7225691347011597
[ 0.26940089],0.23700000000000002,0.7243532560214094
[ 0.268686],0.23800000000000002,0.7243532560214094
[ 0.2672286],0.23900000000000002,0.7270294380017841
[ 0.26528046],0.24,0.7270294380017841
[ 0.26369417],0.241,0.7297056199821588
[ 0.26198545],0.242,0.7305976806422837
[ 0.26077273],0.243,0.7314897413024085
[ 0.25938565],0.244,0.7314897413024085
[ 0.25839913],0.245,0.7332738626226584
[ 0.25695738],0.246,0.7350579839429081
[ 0.25576913],0.247,0.7368421052631579
[ 0.25378662],0.248,0.7368421052631579
[ 0.25161207],0.249,0.7377341659232828
[ 0.25077963],0.25,0.7377341659232828
[ 0.24908671],0.251,0.7413024085637824
[ 0.24760348],0.252,0.7421944692239072
[ 0.2459989],0.253,0.7430865298840321
[ 0.24383594],0.254,0.7466547725245317
[ 0.24127004],0.255,0.7502230151650312
[ 0.24043076],0.256,0.7502230151650312
[ 0.23902628],0.257,0.7511150758251561
[ 0.23722543],0.258,0.752007136485281
[ 0.23547886],0.259,0.7546833184656556
[ 0.23425119],0.26,0.7546833184656556
[ 0.2318048],0.261,0.7573595004460303
[ 0.23005368],0.262,0.7591436217662801
[ 0.2288253],0.263,0.7591436217662801
[ 0.22760829],0.264,0.7591436217662801
[ 0.22610493],0.265,0.760035682426405
[ 0.22436412],0.266,0.7627118644067796
[ 0.22311831],0.267,0.7644959857270295
[ 0.22095847],0.268,0.7671721677074042
[ 0.21967591],0.269,0.7689562890276539
[ 0.21869378],0.27,0.7689562890276539
[ 0.21764429],0.271,0.7707404103479036
[ 0.21652079],0.272,0.7707404103479036
[ 0.2153604],0.273,0.7707404103479036
[ 0.21447082],0.274,0.7707404103479036
[ 0.21317631],0.275,0.7707404103479036
[ 0.21189633],0.276,0.7725245316681534
[ 0.21106827],0.277,0.7734165923282783
[ 0.20952494],0.278,0.7743086529884032
[ 0.20796439],0.279,0.7769848349687779
[ 0.20682207],0.28,0.7769848349687779
[ 0.2060333],0.281,0.7778768956289027
[ 0.20425296],0.28200000000000003,0.7787689562890276
[ 0.20353244],0.28300000000000003,0.7787689562890276
[ 0.20233513],0.28400000000000003,0.7805530776092774
[ 0.20133612],0.28500000000000003,0.7805530776092774
[ 0.2004651],0.28600000000000003,0.7814451382694023
[ 0.1989219],0.28700000000000003,0.7823371989295272
[ 0.1975327],0.28800000000000003,0.7823371989295272
[ 0.19682184],0.289,0.7823371989295272
[ 0.19525732],0.29,0.784121320249777
[ 0.19451162],0.291,0.784121320249777
[ 0.19294919],0.292,0.7850133809099019
[ 0.19177304],0.293,0.7850133809099019
[ 0.19036676],0.294,0.7859054415700267
[ 0.18956682],0.295,0.7859054415700267
[ 0.18885532],0.296,0.7859054415700267
[ 0.18743132],0.297,0.7876895628902766
[ 0.18676573],0.298,0.7894736842105263
[ 0.18606183],0.299,0.7894736842105263
[ 0.1853596],0.3,0.7894736842105263
[ 0.18433186],0.301,0.7903657448706513
[ 0.18314725],0.302,0.7930419268510259
[ 0.1821931],0.303,0.7930419268510259
[ 0.18155211],0.304,0.7930419268510259
[ 0.18027008],0.305,0.7939339875111507
[ 0.17959888],0.306,0.7939339875111507
[ 0.1778916],0.307,0.7939339875111507
[ 0.17713806],0.308,0.7939339875111507
[ 0.1762803],0.309,0.7939339875111507
[ 0.17531435],0.31,0.7948260481712757
[ 0.17465793],0.311,0.7948260481712757
[ 0.17327948],0.312,0.7957181088314005
[ 0.1728846],0.313,0.7957181088314005
[ 0.172065],0.314,0.7957181088314005
[ 0.17107019],0.315,0.7957181088314005
[ 0.17035379],0.316,0.7975022301516503
[ 0.16947992],0.317,0.7992863514719001
[ 0.16890474],0.318,0.800178412132025
[ 0.16828254],0.319,0.800178412132025
[ 0.16721202],0.32,0.8010704727921498
[ 0.166759],0.321,0.8010704727921498
[ 0.16602242],0.322,0.8028545941123997
[ 0.16547406],0.323,0.8037466547725245
[ 0.16469163],0.324,0.8037466547725245
[ 0.16403624],0.325,0.8037466547725245
[ 0.16323607],0.326,0.8055307760927743
[ 0.16207969],0.327,0.808206958073149
[ 0.16121469],0.328,0.808206958073149
[ 0.16034281],0.329,0.8090990187332738
[ 0.15963343],0.33,0.8090990187332738
[ 0.15925103],0.331,0.8090990187332738
[ 0.15839113],0.332,0.8099910793933988
[ 0.15790348],0.333,0.8108831400535237
[ 0.15726064],0.334,0.8117752007136485
[ 0.15669802],0.335,0.8117752007136485
[ 0.15553965],0.336,0.8126672613737734
[ 0.15452608],0.337,0.8126672613737734
[ 0.15351675],0.338,0.8144513826940232
[ 0.15266661],0.339,0.8153434433541481
[ 0.15197033],0.34,0.8162355040142729
[ 0.15147328],0.341,0.8171275646743978
[ 0.15042329],0.342,0.8180196253345228
[ 0.14963077],0.343,0.8189116859946476
[ 0.14896281],0.34400000000000003,0.8189116859946476
[ 0.14797525],0.34500000000000003,0.8206958073148974
[ 0.14721088],0.34600000000000003,0.8206958073148974
[ 0.14665927],0.34700000000000003,0.8206958073148974
[ 0.14589792],0.34800000000000003,0.8206958073148974
[ 0.14540325],0.34900000000000003,0.8215878679750223
[ 0.14489369],0.35000000000000003,0.8215878679750223
[ 0.14399923],0.35100000000000003,0.8215878679750223
[ 0.14352299],0.352,0.8224799286351472
[ 0.14284314],0.353,0.8233719892952721
[ 0.14246471],0.354,0.8242640499553969
[ 0.14157225],0.355,0.8242640499553969
[ 0.14119135],0.356,0.8242640499553969
[ 0.14043276],0.357,0.8251561106155219
[ 0.13948613],0.358,0.8251561106155219
[ 0.13846612],0.359,0.8260481712756468
[ 0.13797227],0.36,0.8269402319357716
[ 0.1373117],0.361,0.8278322925958965
[ 0.13675927],0.362,0.8287243532560215
[ 0.13563956],0.363,0.8305084745762712
[ 0.13533239],0.364,0.8305084745762712
[ 0.1346505],0.365,0.8305084745762712
[ 0.13422222],0.366,0.8314005352363961
[ 0.1332625],0.367,0.8322925958965209
[ 0.13266572],0.368,0.8331846565566459
[ 0.13197568],0.369,0.8349687778768956
[ 0.13118933],0.37,0.8349687778768956
[ 0.13041277],0.371,0.8349687778768956
[ 0.12978001],0.372,0.8349687778768956
[ 0.12928824],0.373,0.8349687778768956
[ 0.1286806],0.374,0.8358608385370205
[ 0.12792549],0.375,0.8358608385370205
[ 0.12746812],0.376,0.8358608385370205
[ 0.12703195],0.377,0.8358608385370205
[ 0.12638013],0.378,0.8358608385370205
[ 0.1258164],0.379,0.8358608385370205
[ 0.12479178],0.38,0.8358608385370205
[ 0.12391111],0.381,0.8376449598572703
[ 0.1234278],0.382,0.8385370205173952
[ 0.12322553],0.383,0.8385370205173952
[ 0.12259159],0.384,0.8385370205173952
[ 0.12198757],0.385,0.8385370205173952
[ 0.12161084],0.386,0.8385370205173952
[ 0.12102827],0.387,0.840321141837645
[ 0.12061923],0.388,0.840321141837645
[ 0.120256],0.389,0.840321141837645
[ 0.11967843],0.39,0.8412132024977699
[ 0.11910243],0.391,0.8412132024977699
[ 0.11874219],0.392,0.8412132024977699
[ 0.11814298],0.393,0.8421052631578947
[ 0.11748728],0.394,0.8429973238180196
[ 0.11685081],0.395,0.8429973238180196
[ 0.11632139],0.396,0.8438893844781445
[ 0.11555412],0.397,0.8447814451382694
[ 0.11501749],0.398,0.8447814451382694
[ 0.1145964],0.399,0.8456735057983943
[ 0.11393259],0.4,0.8465655664585192
[ 0.11342467],0.401,0.8465655664585192
[ 0.11290854],0.402,0.8465655664585192
[ 0.11222471],0.403,0.847457627118644
[ 0.11195943],0.404,0.847457627118644
[ 0.1113404],0.405,0.847457627118644
[ 0.11088385],0.406,0.847457627118644
[ 0.11054009],0.40700000000000003,0.847457627118644
[ 0.11007924],0.40800000000000003,0.848349687778769
[ 0.10957048],0.40900000000000003,0.8501338090990187
[ 0.10916256],0.41000000000000003,0.8519179304192686
[ 0.10865649],0.41100000000000003,0.8519179304192686
[ 0.10813886],0.41200000000000003,0.8528099910793934
[ 0.10763197],0.41300000000000003,0.8537020517395183
[ 0.10708556],0.41400000000000003,0.8537020517395183
[ 0.10657839],0.41500000000000004,0.8545941123996432
[ 0.10615374],0.41600000000000004,0.8545941123996432
[ 0.10572001],0.417,0.8572702943800179
[ 0.10516067],0.418,0.8572702943800179
[ 0.10456192],0.419,0.8572702943800179
[ 0.10395811],0.42,0.8572702943800179
[ 0.10358763],0.421,0.8572702943800179
[ 0.10310882],0.422,0.8572702943800179
[ 0.10253081],0.423,0.8572702943800179
[ 0.10197857],0.424,0.8572702943800179
[ 0.10145024],0.425,0.8572702943800179
[ 0.10108779],0.426,0.8572702943800179
[ 0.10065804],0.427,0.8572702943800179
[ 0.10037335],0.428,0.8572702943800179
[ 0.10002021],0.429,0.8572702943800179
[ 0.09963183],0.43,0.8572702943800179
[ 0.09920362],0.431,0.8572702943800179
[ 0.09866122],0.432,0.8608385370205174
[ 0.09813099],0.433,0.8608385370205174
[ 0.09772976],0.434,0.8626226583407671
[ 0.0973961],0.435,0.8626226583407671
[ 0.09682615],0.436,0.863514719000892
[ 0.09625036],0.437,0.864406779661017
[ 0.09581253],0.438,0.8652988403211418
[ 0.09524468],0.439,0.8652988403211418
[ 0.09492932],0.44,0.8652988403211418
[ 0.09463079],0.441,0.8652988403211418
[ 0.0942535],0.442,0.8652988403211418
[ 0.09379454],0.443,0.8661909009812667
[ 0.09311293],0.444,0.8661909009812667
[ 0.09258612],0.445,0.8661909009812667
[ 0.09203019],0.446,0.8661909009812667
[ 0.09147944],0.447,0.8679750223015165
[ 0.09108696],0.448,0.8679750223015165
[ 0.09086583],0.449,0.8679750223015165
[ 0.09054],0.45,0.8679750223015165
[ 0.09028347],0.451,0.8688670829616414
[ 0.08978654],0.452,0.8697591436217663
[ 0.08944773],0.453,0.8697591436217663
[ 0.08920382],0.454,0.8697591436217663
[ 0.08866177],0.455,0.8706512042818911
[ 0.08820057],0.456,0.8715432649420161
[ 0.08782123],0.457,0.8715432649420161
[ 0.0873303],0.458,0.8715432649420161
[ 0.08710926],0.459,0.8715432649420161
[ 0.08683953],0.46,0.8715432649420161
[ 0.086337],0.461,0.872435325602141
[ 0.08589293],0.462,0.872435325602141
[ 0.08556907],0.463,0.8733273862622658
[ 0.0853236],0.464,0.8733273862622658
[ 0.08492218],0.465,0.8733273862622658
[ 0.08446917],0.466,0.8733273862622658
[ 0.08416671],0.467,0.8733273862622658
[ 0.08387529],0.468,0.8742194469223907
[ 0.08340088],0.46900000000000003,0.8751115075825157
[ 0.08310392],0.47000000000000003,0.8751115075825157
[ 0.08274868],0.47100000000000003,0.8760035682426405
[ 0.08242156],0.47200000000000003,0.8760035682426405
[ 0.08207579],0.47300000000000003,0.8768956289027654
[ 0.08178596],0.47400000000000003,0.8777876895628903
[ 0.08143248],0.47500000000000003,0.8777876895628903
[ 0.08109968],0.47600000000000003,0.8777876895628903
[ 0.08059034],0.47700000000000004,0.8777876895628903
[ 0.0801149],0.47800000000000004,0.8777876895628903
[ 0.0796674],0.47900000000000004,0.8777876895628903
[ 0.07906375],0.48,0.8786797502230151
[ 0.0785936],0.481,0.8786797502230151
[ 0.07823673],0.482,0.8804638715432649
[ 0.07801837],0.483,0.8804638715432649
[ 0.07774092],0.484,0.8804638715432649
[ 0.07738844],0.485,0.8804638715432649
[ 0.07667118],0.486,0.8813559322033898
[ 0.0762753],0.487,0.8822479928635147
[ 0.07595521],0.488,0.8831400535236396
[ 0.07560165],0.489,0.8840321141837645
[ 0.07530227],0.49,0.8840321141837645
[ 0.0749937],0.491,0.8840321141837645
[ 0.07479819],0.492,0.8849241748438894
[ 0.07441407],0.493,0.8867082961641392
[ 0.07405713],0.494,0.8876003568242641
[ 0.07381307],0.495,0.8884924174843889
[ 0.07347295],0.496,0.8884924174843889
[ 0.07311548],0.497,0.8884924174843889
[ 0.07261539],0.498,0.8884924174843889
[ 0.07234108],0.499,0.8884924174843889
[ 0.0720739],0.5,0.8893844781445138
[ 0.07175081],0.501,0.8893844781445138
[ 0.07137235],0.502,0.8893844781445138
[ 0.07114394],0.503,0.8902765388046388
[ 0.07092908],0.504,0.8902765388046388
[ 0.0706116],0.505,0.8902765388046388
[ 0.07031878],0.506,0.8911685994647636
[ 0.06981069],0.507,0.8920606601248885
[ 0.06948247],0.508,0.8920606601248885
[ 0.06916981],0.509,0.8920606601248885
[ 0.06873425],0.51,0.8920606601248885
[ 0.06836813],0.511,0.8929527207850134
[ 0.06805836],0.512,0.8929527207850134
[ 0.06766858],0.513,0.8929527207850134
[ 0.06721199],0.514,0.8929527207850134
[ 0.06656334],0.515,0.8956289027653881
[ 0.06630743],0.516,0.8965209634255129
[ 0.06586608],0.517,0.8965209634255129
[ 0.06549281],0.518,0.8974130240856378
[ 0.06526706],0.519,0.8974130240856378
[ 0.06481922],0.52,0.8974130240856378
[ 0.06445495],0.521,0.8974130240856378
[ 0.06419468],0.522,0.8974130240856378
[ 0.06386052],0.523,0.8974130240856378
[ 0.0636739],0.524,0.8974130240856378
[ 0.06351892],0.525,0.8983050847457628
[ 0.06311283],0.526,0.8983050847457628
[ 0.0627398],0.527,0.8991971454058876
[ 0.06244199],0.528,0.9000892060660125
[ 0.06223913],0.529,0.9000892060660125
[ 0.06193658],0.53,0.9000892060660125
[ 0.06160432],0.531,0.9009812667261374
[ 0.06133159],0.532,0.9009812667261374
[ 0.06108369],0.533,0.9009812667261374
[ 0.0608509],0.534,0.9009812667261374
[ 0.06062621],0.535,0.9018733273862622
[ 0.06035324],0.536,0.9027653880463872
[ 0.06003099],0.537,0.9027653880463872
[ 0.05979009],0.538,0.903657448706512
[ 0.05951704],0.539,0.9054415700267618
[ 0.05917531],0.54,0.9054415700267618
[ 0.05875011],0.541,0.9063336306868867
[ 0.05846001],0.542,0.9081177520071365
[ 0.05816037],0.543,0.9081177520071365
[ 0.05792367],0.544,0.9081177520071365
[ 0.05756167],0.545,0.9081177520071365
[ 0.05736017],0.546,0.9081177520071365
[ 0.05707563],0.547,0.9081177520071365
[ 0.05683769],0.548,0.9081177520071365
[ 0.05653336],0.549,0.9081177520071365
[ 0.05624587],0.55,0.9081177520071365
[ 0.0560219],0.551,0.9090098126672613
[ 0.0558285],0.552,0.9090098126672613
[ 0.05553108],0.553,0.9090098126672613
[ 0.05528746],0.554,0.9107939339875112
[ 0.05505954],0.555,0.9107939339875112
[ 0.05481287],0.556,0.9107939339875112
[ 0.05457358],0.557,0.9107939339875112
[ 0.05428408],0.558,0.9107939339875112
[ 0.05403333],0.559,0.9107939339875112
[ 0.05379025],0.56,0.911685994647636
[ 0.0534203],0.561,0.911685994647636
[ 0.05310435],0.562,0.9125780553077609
[ 0.05286125],0.5630000000000001,0.9134701159678859
[ 0.05261833],0.5640000000000001,0.9152542372881356
[ 0.05236346],0.5650000000000001,0.9161462979482605
[ 0.05209727],0.5660000000000001,0.9161462979482605
[ 0.05183487],0.5670000000000001,0.9170383586083853
[ 0.0515092],0.5680000000000001,0.9170383586083853
[ 0.05122571],0.5690000000000001,0.9179304192685103
[ 0.050868],0.5700000000000001,0.9188224799286352
[ 0.05066225],0.5710000000000001,0.91971454058876
[ 0.05048341],0.5720000000000001,0.91971454058876
[ 0.05021863],0.5730000000000001,0.9206066012488849
[ 0.05002907],0.5740000000000001,0.9206066012488849
[ 0.04967348],0.5750000000000001,0.9206066012488849
[ 0.04937112],0.5760000000000001,0.9214986619090099
[ 0.04927263],0.577,0.9214986619090099
[ 0.04905021],0.578,0.9214986619090099
[ 0.04868145],0.579,0.9214986619090099
[ 0.04850771],0.58,0.9214986619090099
[ 0.04842457],0.581,0.9214986619090099
[ 0.04820446],0.582,0.9214986619090099
[ 0.04798897],0.583,0.9223907225691347
[ 0.04781166],0.584,0.9223907225691347
[ 0.04765126],0.585,0.9223907225691347
[ 0.04747668],0.586,0.9232827832292596
[ 0.04725922],0.587,0.9232827832292596
[ 0.04701119],0.588,0.9232827832292596
[ 0.04662422],0.589,0.9259589652096343
[ 0.04633961],0.59,0.9259589652096343
[ 0.04607987],0.591,0.9259589652096343
[ 0.04591575],0.592,0.9268510258697591
[ 0.04573034],0.593,0.927743086529884
[ 0.04530644],0.594,0.927743086529884
[ 0.0452265],0.595,0.927743086529884
[ 0.04504612],0.596,0.927743086529884
[ 0.0448087],0.597,0.928635147190009
[ 0.04469463],0.598,0.928635147190009
[ 0.04443693],0.599,0.928635147190009
[ 0.04417249],0.6,0.9295272078501338
[ 0.04396318],0.601,0.9295272078501338
[ 0.04367167],0.602,0.9304192685102587
[ 0.04344106],0.603,0.9304192685102587
[ 0.04324124],0.604,0.9304192685102587
[ 0.04304809],0.605,0.9304192685102587
[ 0.04290134],0.606,0.9304192685102587
[ 0.04271075],0.607,0.9304192685102587
[ 0.04249834],0.608,0.9313113291703836
[ 0.04230163],0.609,0.9313113291703836
[ 0.04216738],0.61,0.9313113291703836
[ 0.0419393],0.611,0.9313113291703836
[ 0.04174455],0.612,0.9322033898305084
[ 0.04140084],0.613,0.9330954504906334
[ 0.04119645],0.614,0.9330954504906334
[ 0.04098037],0.615,0.9348795718108831
[ 0.04074855],0.616,0.935771632471008
[ 0.04044837],0.617,0.936663693131133
[ 0.04020593],0.618,0.936663693131133
[ 0.04004448],0.619,0.936663693131133
[ 0.03986565],0.62,0.936663693131133
