0.999999,0.001,0.07834602829162132
0.99999,0.002,0.18063112078346028
0.999974,0.003,0.23748639825897716
0.999913,0.004,0.31664853101196955
0.999774,0.005,0.38003264417845484
0.999607,0.006,0.4202937976060936
0.99931,0.007,0.4591947769314472
0.998845,0.008,0.48694232861806314
0.99753,0.009000000000000001,0.5223068552774756
0.996503,0.01,0.5372687704026116
0.995349,0.011,0.5535908596300326
0.992782,0.012,0.5788900979325353
0.98957,0.013000000000000001,0.5927638737758433
0.982759,0.014,0.6164309031556039
0.976503,0.015,0.6292165397170838
0.962706,0.016,0.6474428726877041
0.952431,0.017,0.6588683351468988
0.945323,0.018000000000000002,0.6637649619151251
0.925869,0.019,0.675734494015234
0.906211,0.02,0.6852557127312296
0.873811,0.021,0.6961371055495104
0.851487,0.022,0.7015778019586507
0.808764,0.023,0.7105549510337323
0.774897,0.024,0.7151795429815017
0.727196,0.025,0.720892274211099
0.68543,0.026000000000000002,0.7252448313384113
0.645447,0.027,0.7306855277475517
0.623824,0.028,0.733949945593036
0.57457,0.029,0.7396626768226333
0.546629,0.03,0.7415669205658324
0.501553,0.031,0.7464635473340587
0.450437,0.032,0.750816104461371
0.368539,0.033,0.7589771490750816
0.291217,0.034,0.7665941240478781
0.237159,0.035,0.7701305767138193
0.194741,0.036000000000000004,0.7766594124047879
0.167732,0.037,0.780467899891186
0.146795,0.038,0.7823721436343852
0.135444,0.039,0.7840043525571273
0.1165,0.04,0.7856365614798694
0.100752,0.041,0.7889009793253536
0.0874332,0.042,0.7918933623503809
0.0758273,0.043000000000000003,0.794885745375408
0.0630347,0.044,0.7995103373231773
0.0512309,0.045,0.8022306855277476
0.0463856,0.046,0.8035908596300326
0.0426777,0.047,0.8046789989118607
0.0390434,0.048,0.8060391730141458
0.0323457,0.049,0.8079434167573449
0.0282399,0.05,0.8101196953210011
0.0233781,0.051000000000000004,0.8128400435255713
0.0209706,0.052000000000000005,0.8147442872687704
0.0178487,0.053,0.8161044613710555
0.0152672,0.054,0.8190968443960827
0.0129123,0.055,0.8215451577801959
0.011425,0.056,0.8215451577801959
0.00945017,0.057,0.823721436343852
0.00817543,0.058,0.8245375408052231
0.00709768,0.059000000000000004,0.8250816104461371
0.00620025,0.06,0.8267138193688792
0.00569348,0.061,0.8278019586507073
0.00508957,0.062,0.8297062023939065
0.0045398,0.063,0.8302502720348205
0.00356585,0.064,0.8329706202393906
0.00300133,0.065,0.8337867247007617
0.00279908,0.066,0.8340587595212187
0.00255451,0.067,0.8354189336235038
0.0022176,0.068,0.8359630032644179
0.00201174,0.069,0.8367791077257889
0.00175658,0.07,0.838139281828074
0.00160915,0.07100000000000001,0.8389553862894451
0.00141232,0.07200000000000001,0.8389553862894451
0.00121163,0.073,0.8394994559303591
0.00106408,0.074,0.8397714907508161
0.00098399,0.075,0.8400435255712732
0.000893062,0.076,0.8408596300326442
0.000781373,0.077,0.8414036996735582
0.000689368,0.078,0.8414036996735582
0.000592083,0.079,0.8416757344940152
0.000522004,0.08,0.8416757344940152
0.000462734,0.081,0.8422198041349293
0.000428289,0.082,0.8424918389553863
0.00037763,0.083,0.8435799782372143
0.000304808,0.084,0.8443960826985855
0.000290083,0.085,0.8446681175190425
0.000262086,0.08600000000000001,0.8446681175190425
0.000227808,0.08700000000000001,0.8457562568008705
0.000194323,0.088,0.8471164309031556
0.000164774,0.089,0.8471164309031556
0.000132516,0.09,0.8476605005440696
0.000123121,0.091,0.8479325353645266
0.000110621,0.092,0.8479325353645266
0.000102867,0.093,0.8484766050054406
8.85046e-05,0.094,0.8487486398258978
8.19813e-05,0.095,0.8487486398258978
6.43347e-05,0.096,0.8495647442872688
5.7628e-05,0.097,0.8506528835690969
4.97735e-05,0.098,0.8511969532100109
4.16767e-05,0.099,0.8514689880304679
3.76841e-05,0.1,0.8517410228509249
3.35996e-05,0.101,0.8520130576713819
3.06675e-05,0.10200000000000001,0.8522850924918389
2.51404e-05,0.10300000000000001,0.85310119695321
2.12034e-05,0.10400000000000001,0.8539173014145811
1.89026e-05,0.105,0.8541893362350381
1.68603e-05,0.106,0.8544613710554951
1.52572e-05,0.107,0.8544613710554951
1.32408e-05,0.108,0.8544613710554951
1.1494e-05,0.109,0.8544613710554951
9.95147e-06,0.11,0.8552774755168662
9.13272e-06,0.111,0.8552774755168662
8.13712e-06,0.112,0.8555495103373232
7.20858e-06,0.113,0.8558215451577802
6.29668e-06,0.114,0.8558215451577802
5.68018e-06,0.115,0.8560935799782372
4.44777e-06,0.116,0.8563656147986942
3.96963e-06,0.117,0.8563656147986942
3.48854e-06,0.11800000000000001,0.8563656147986942
3.15189e-06,0.11900000000000001,0.8563656147986942
2.52722e-06,0.12,0.8563656147986942
2.30152e-06,0.121,0.8563656147986942
1.91122e-06,0.122,0.8563656147986942
1.55247e-06,0.123,0.8566376496191512
1.34296e-06,0.124,0.8566376496191512
1.03166e-06,0.125,0.8569096844396082
8.57856e-07,0.126,0.8569096844396082
6.86802e-07,0.127,0.8569096844396082
6.09276e-07,0.128,0.8569096844396082
5.07929e-07,0.129,0.8569096844396082
4.12251e-07,0.13,0.8569096844396082
3.67804e-07,0.131,0.8569096844396082
2.78846e-07,0.132,0.8574537540805223
2.33499e-07,0.133,0.8574537540805223
1.87558e-07,0.134,0.8574537540805223
1.56811e-07,0.135,0.8574537540805223
1.06572e-07,0.136,0.8574537540805223
8.6059e-08,0.137,0.8574537540805223
6.46561e-08,0.138,0.8574537540805223
5.5773e-08,0.139,0.8574537540805223
3.9981e-08,0.14,0.8574537540805223
2.53168e-08,0.14100000000000001,0.8574537540805223
1.89653e-08,0.14200000000000002,0.8574537540805223
1.06117e-08,0.14300000000000002,0.8574537540805223
6.97801e-09,0.14400000000000002,0.8577257889009793
3.32804e-09,0.145,0.8577257889009793
1.74472e-09,0.146,0.8577257889009793
7.56895e-10,0.147,0.8577257889009793
1.40723e-10,0.148,0.8577257889009793
1.69299e-12,0.149,0.8577257889009793
